datetime,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,wind_direction_100m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,rain,precipitation,evapotranspiration
2025-01-06 13:00,17.2,50,99,28.6,226,13.8,12.1,13.5,0.00,0.00,0.26
2025-01-06 14:00,17.7,50,94,27.1,230,14.5,12.2,13.5,0.00,0.00,0.26
2025-01-06 15:00,18.0,50,96,25.5,236,14.8,12.4,13.5,0.00,0.00,0.23
2025-01-06 16:00,14.6,67,82,14.4,264,14.6,12.6,13.5,0.90,0.90,0.11
2025-01-06 17:00,12.1,81,52,3.3,265,13.7,12.7,13.5,0.00,0.00,0.03
2025-01-06 18:00,11.1,86,2,9.7,188,12.6,12.7,13.5,0.00,0.00,0.02
2025-01-06 19:00,10.5,87,21,7.3,227,11.7,12.7,13.5,0.00,0.00,0.00
2025-01-06 20:00,11.1,80,8,9.6,222,11.2,12.6,13.5,0.00,0.00,0.01
2025-01-06 21:00,10.8,80,10,10.8,217,10.8,12.6,13.5,0.00,0.00,0.01
2025-01-06 22:00,10.6,80,13,10.8,221,10.5,12.4,13.5,0.00,0.00,0.01
2025-01-06 23:00,10.5,82,4,11.9,222,10.3,12.3,13.5,0.00,0.00,0.01
2025-01-07 00:00,10.3,84,10,12.9,220,10.2,12.2,13.5,0.00,0.00,0.01
2025-01-07 01:00,10.8,82,5,10.6,225,11.5,12.5,13.6,0.00,0.00,0.01
2025-01-07 02:00,10.5,82,15,8.6,229,11.0,12.5,13.6,0.00,0.00,0.00
2025-01-07 03:00,10.4,79,29,8.3,226,10.5,12.4,13.6,0.10,0.10,0.01
2025-01-07 04:00,10.3,81,22,8.5,227,10.3,12.3,13.6,0.00,0.00,0.00
2025-01-07 05:00,10.2,81,21,8.6,235,10.1,12.2,13.6,0.00,0.00,0.00
2025-01-07 06:00,10.0,81,17,9.3,235,10.0,12.1,13.6,0.00,0.00,0.01
2025-01-07 07:00,9.5,83,18,9.4,231,9.7,11.9,13.6,0.00,0.00,0.00
2025-01-07 08:00,10.0,82,6,10.4,231,9.7,11.8,13.6,0.00,0.00,0.02
2025-01-07 09:00,12.5,76,9,11.6,225,10.5,11.8,13.6,0.00,0.00,0.07
2025-01-07 10:00,14.7,65,18,11.3,228,11.9,11.8,13.6,0.00,0.00,0.16
2025-01-07 11:00,15.8,61,34,14.7,261,13.2,11.9,13.6,0.00,0.00,0.22
2025-01-07 12:00,16.6,56,50,14.8,256,14.2,12.0,13.6,0.00,0.00,0.26
2025-01-07 13:00,17.7,49,36,12.0,249,15.5,12.3,13.6,0.00,0.00,0.29
2025-01-07 14:00,18.0,45,23,11.3,251,16.1,12.5,13.6,0.00,0.00,0.28
2025-01-07 15:00,18.0,44,6,10.7,257,16.2,12.8,13.6,0.00,0.00,0.24
2025-01-07 16:00,17.2,51,1,4.9,275,15.9,13.0,13.6,0.00,0.00,0.14
2025-01-07 17:00,13.9,63,0,3.6,350,14.7,13.2,13.6,0.00,0.00,0.04
2025-01-07 18:00,11.3,80,37,5.0,36,13.2,13.2,13.6,0.00,0.00,0.02
2025-01-07 19:00,10.6,83,87,6.4,90,12.2,13.2,13.6,0.00,0.00,0.00
2025-01-07 20:00,9.6,84,99,4.6,88,11.4,13.1,13.6,0.00,0.00,0.00
2025-01-07 21:00,9.6,81,100,1.5,73,10.7,13.0,13.7,0.00,0.00,0.00
2025-01-07 22:00,9.3,81,83,0.2,49,10.1,12.8,13.7,0.00,0.00,0.00
2025-01-07 23:00,8.6,81,3,1.1,49,9.5,12.7,13.7,0.00,0.00,0.00
2025-01-08 00:00,8.1,81,1,1.3,14,9.0,12.5,13.7,0.00,0.00,0.00
2025-01-08 01:00,7.8,83,2,2.1,297,8.6,12.4,13.7,0.00,0.00,0.00
2025-01-08 02:00,6.7,84,42,3.2,254,8.3,12.1,13.7,0.00,0.00,0.00
2025-01-08 03:00,6.0,83,77,3.6,246,7.9,11.9,13.7,0.00,0.00,0.00
2025-01-08 04:00,5.6,81,97,4.9,239,7.7,11.7,13.7,0.00,0.00,0.00
2025-01-08 05:00,5.7,78,40,5.9,246,7.4,11.5,13.7,0.00,0.00,0.00
2025-01-08 06:00,5.8,75,28,6.0,252,7.2,11.3,13.7,0.00,0.00,0.00
2025-01-08 07:00,5.6,73,54,6.1,244,7.0,11.1,13.7,0.00,0.00,0.00
2025-01-08 08:00,7.0,70,63,5.1,241,7.0,10.8,13.7,0.00,0.00,0.02
2025-01-08 09:00,11.1,66,93,5.8,253,8.3,10.7,13.7,0.00,0.00,0.07
2025-01-08 10:00,14.7,56,59,5.4,256,10.2,10.7,13.7,0.00,0.00,0.17
2025-01-08 11:00,17.9,47,16,6.5,281,12.2,10.8,13.6,0.00,0.00,0.26
2025-01-08 12:00,20.5,39,75,8.7,272,14.1,11.0,13.6,0.00,0.00,0.34
2025-01-08 13:00,22.0,31,100,9.8,277,15.2,11.3,13.6,0.00,0.00,0.37
2025-01-08 14:00,19.7,44,100,14.9,314,15.9,11.6,13.6,0.00,0.00,0.32
2025-01-08 15:00,18.5,54,86,3.3,331,16.2,11.9,13.6,0.00,0.00,0.21
2025-01-08 16:00,18.0,66,0,1.8,107,16.0,12.2,13.6,0.00,0.00,0.13
2025-01-08 17:00,14.7,72,0,3.4,20,14.8,12.5,13.6,0.00,0.00,0.04
2025-01-08 18:00,13.4,74,0,1.3,4,13.2,12.6,13.6,0.00,0.00,0.02
2025-01-08 19:00,12.6,80,0,1.4,339,12.0,12.6,13.7,0.00,0.00,0.00
2025-01-08 20:00,11.5,78,33,2.9,210,11.0,12.5,13.7,0.00,0.00,0.00
2025-01-08 21:00,10.7,67,12,4.3,238,10.3,12.4,13.7,0.00,0.00,0.00
2025-01-08 22:00,10.3,68,0,0.9,274,9.6,12.3,13.7,0.00,0.00,0.00
2025-01-08 23:00,9.7,67,0,2.2,242,9.0,12.1,13.7,0.00,0.00,0.00
2025-01-09 00:00,8.9,74,0,5.5,231,8.6,12.0,13.7,0.00,0.00,0.00
2025-01-09 01:00,9.8,71,0,8.2,231,9.0,12.0,13.7,0.00,0.00,0.01
2025-01-09 02:00,9.9,68,7,2.0,252,8.5,11.8,13.7,0.00,0.00,0.00
2025-01-09 03:00,9.6,69,0,1.6,241,8.2,11.7,13.7,0.00,0.00,0.00
2025-01-09 04:00,8.8,73,12,7.8,226,7.9,11.5,13.7,0.00,0.00,0.01
2025-01-09 05:00,10.3,69,22,10.2,222,8.1,11.3,13.7,0.00,0.00,0.02
2025-01-09 06:00,11.0,66,35,10.2,222,8.4,11.1,13.7,0.00,0.00,0.03
2025-01-09 07:00,11.5,63,87,10.9,219,8.7,11.0,13.7,0.00,0.00,0.03
2025-01-09 08:00,12.3,61,16,10.6,219,9.1,10.9,13.7,0.00,0.00,0.05
2025-01-09 09:00,15.8,54,4,11.6,223,10.2,10.9,13.7,0.00,0.00,0.12
2025-01-09 10:00,18.7,47,11,12.1,234,12.0,11.0,13.7,0.00,0.00,0.21
2025-01-09 11:00,20.5,42,11,12.6,249,13.7,11.2,13.6,0.00,0.00,0.30
2025-01-09 12:00,21.7,39,5,11.8,258,15.2,11.4,13.6,0.00,0.00,0.35
2025-01-09 13:00,23.0,34,9,11.5,258,16.5,11.8,13.6,0.00,0.00,0.38
2025-01-09 14:00,23.4,34,10,8.9,276,17.3,12.1,13.6,0.00,0.00,0.34
2025-01-09 15:00,22.6,39,8,7.7,319,17.7,12.5,13.6,0.00,0.00,0.27
2025-01-09 16:00,20.1,53,6,4.1,5,17.4,12.8,13.7,0.00,0.00,0.14
2025-01-09 17:00,16.7,61,4,2.8,63,16.2,13.1,13.7,0.00,0.00,0.04
2025-01-09 18:00,14.2,68,2,5.1,121,14.6,13.2,13.7,0.00,0.00,0.04
2025-01-09 19:00,13.5,68,2,3.7,158,13.4,13.3,13.7,0.00,0.00,0.00
2025-01-09 20:00,13.1,66,0,4.0,190,12.5,13.3,13.7,0.00,0.00,0.00
2025-01-09 21:00,12.9,64,0,4.7,189,11.9,13.2,13.7,0.00,0.00,0.01
2025-01-09 22:00,12.6,63,0,5.4,196,11.4,13.1,13.7,0.00,0.00,0.01
